id,y,Z,time,X8030393,X8149109,X7930413,X8117739,X7938608,X7926674,X8027621,X8093171,X8123598,X7963084,X8072744,X8108620,X8083272,X8067033,X8042468,X8121712,X7994052,X7938738,X7983145,X7995776,X7893132,X8023672,X7893094,X8116272,X8059339,X7940996,X8065353,X7940971,X8042391,X8122537,X8014865,X8006531,X8176159,X8096281,X7940216,X7931187,X7895719,X8157227,X8122426,X8095773,X8175815,X8144812,X8038319,X7958414,X8013135,X7996022,X8132660,X8025321,X7936108,X7970975,X7945460,X7896689,X8165021,X8156321,X8007259,X7954071,X8084002,X8115524,X8024995,X7955170,X8029476,X7899851,X7974479,X7933075,X7974621,X8175528,X7968650,X8023184,X8137336,X7923372,X7921462,X7965686,X7933228,X7989253,X8088425,X7981278,X8071170,X8176921,X8177424,X8139763,X8087116,X7917752,X7896952,X7937039,X7974047,X8080487,X7896573,X7914194,X8078227,X8007895,X8127563,X7919751,X8009040,X8008834,X8086878,X8124394,X8035445,X7908907,X7950534,X7943075,X7991939,X8004948,X8064978,X7987365,X8150714,X8129872,X8123246,X8068510,X8008201,X8079677,X8067942,X8084887,X8035903,X7927964,X8104449,X7897620,X8030939,X7896754,X7974851,X8167652,X8172715,X7984155,X8071927,X8061324,X8171161,X7895263,X8082974,X7936614,X8144457,X8149192,X8046169,X8048452,X7916077,X8072610,X8049620,X7917482,X8077652,X8042251,X8069150,X8140140,X8113130,X8164607,X8016898,X8109969,X8067521,X8088491,X8116591,X7896237,X8037888,X8064495,X8039474,X8140403,X7932911,X7962029,X8096617,X7957806,X7953590,X8062190,X7896073,X8120251,X8149273,X7959025,X7940822,X8090070,X8138721,X7928766,X8131087,X7893966,X8003007,X8005765,X8165512,X8150433,X8064168,X8143708,X8027719,X7949570,X7899502,X8038192,X8113094,X8091048,X8121454,X8042537,X8092922,X8161265,X8110237,X7987361,X7997726,X7894303,X8151125,X8168280,X8049961,X7895007,X7998466,X8171295,X7953569,X7930980,X8056825,X8015572,X7922912,X8165575,X7928189,X8039520,X8154283,X7914042,X7894269,X8070231,X7964846,X8011808,X8063839,X7929315,X8057677,X8044109,X8126212,X7894807,X8034907,X8175246,X8102200,X8145134,X8005247,X8016519,X8069200,X8054513,X8104781,X7939620,X7946728,X8163729,X8131056,X8075934,X8110755,X8146645,X7943413,X8107005,X8156846,X8132694,X7894826,X7901046,X7936249,X7972567,X7984253,X8053869,X8023380,X8153868,X7992125,X7938258,X8035201,X8000371,X8019885,X7982688,X8001329,X8070867,X8166730,X8027213,X8133704,X7994074,X8088848,X8146243,X8111998,X7948920,X8174853,X7992716,X7942774,X7944006,X7924832,X8147481,X8148674,X8034615,X7958396,X7936507,X8068644,X8024111,X8005048,X8082940,X8008969,X8028600,X8063923,X8055314,X7964535,X7894998,X7938128,X8076757,X7981377,X7922596,X7953385,X7894892,X8138474,X7892667,X8074791,X7912031,X7895703,X8025429,X7987230,X8106827,X7903355,X7982339,X7939314,X8142971,X8024373,X7968260,X7893407,X8110861,X8130817,X8059301,X8100578,X7949412,X8077779,X8037422,X7983512,X8085255,X7893306,X8059067,X8006592,X8094968,X8114658,X7895358,X8172493,X8170921,X8028102,X7896419,X7893357,X8176091,X8048926,X8055222,X7908529,X7895651,X8017212,X7966851,X7912133,X8066009,X8137330,X8159850,X8068883,X7955908,X8172654,X7906597,X7900119,X8109981,X7920297,X8003611,X8062444,X7895057,X8108330,X8144399,X8149239,X7894579,X7892601,X7978093,X7897006,X7999206,X8019842,X7927120,X7917875,X8073603,X8113469,X7965123,X7967337,X8101971,X8133625,X8019478,X8017312,X7977965,X8146427,X8031439,X7998136,X8062908,X7992136,X8006681,X7981290,X8149116,X8149126,X8149137,X7947928,X7997168,X8134699,X8056860,X8052004,X8047241,X8021900,X8028963,X8036656,X8003948,X8094101,X7912198,X8074063,X7932041,X8101762,X7992732,X7956018,X8143594,X8001693,X8083826,X8040695,X8138689,X8035315,X8005978,X8137715,X7992518,X7969569,X8159531,X8036110,X8021208,X7895139,X8067029,X7992639,X7984436,X8121803,X7924701,X8032157,X7916747,X7896051,X7903667,X8040386,X8168534,X8113305,X7908672,X8049301,X8049722,X8167430,X8067585,X7956670,X8004111,X7996219,X8166447,X8120613,X7894126,X8007250,X7949444,X8072314,X7997010,X8105681,X7903980,X8036699,X7943424,X8090462,X7908650,X7907849,X7958565,X7894320,X8027748,X7938592,X7989501,X7999642,X7937433,X7945974,X8008372,X8052994,X8038643,X7992552,X8132909,X8061772,X7945652,X8028806,X7915543,X7940749,X8144703,X8043945,X8099340,X8090343,X8165453,X8065327,X7893131,X8140037,X7952290,X8016263,X8021668,X7933084,X7911506,X8019280,X7893371,X7936360,X7929350,X8014160,X8110618,X7926239,X8051949,X8042515,X8110674,X7960099,X8079274,X8005328,X8116760,X7893518,X7971860,X8004880,X7896085,X8042701,X8101904,X8115606,X7893409,X7900352,X7915257,X8025053,X7896929,X8116582,X7934883,X8024712,X7913776,X7990244,X8070173,X8142120,X7934145,X8180277,X7997942,X8079165,X8139907,X7952766,X7893731,X8142405,X8134552,X8150842,X8105328,X7899955,X7909400,X8169750,X7995324,X7979876,X8143803,X7998835,X8042601,X8035249,X8080162,X8000978,X7937200,X8090936,X8117995,X8177858,X8179174,X7939950,X7911529,X8038540,X7929932,X8034043,X7932308,X7899284,X7896622,X8148703,X7978932,X8056041,X8110688,X8092201,X7900183,X8131612,X8022952,X7948044,X8018364,X8087234,X7892622,X7894834,X7962327,X8099924,X8114550,X8102368,X7956876,X7895382,X8171170,X7898533,X8097449,X8176782,X8177347,X7938208,X8129773,X7937560,X7949015,X8013509,X8143132,X7893313,X7895497,X7905530,X8029551,X8069795,X8074020,X8067242,X8027385,X7932616,X8132715,X8097118,X8042219,X7945132,X8027744,X8088219,X8168578,X8048014,X7894995,X8060765,X7960594,X8158708,X8035646,X7893783,X7977319,X8099589,X7958262,X8066212,X7929383,X7896692,X7897370,X8086810,X8180198,X8091941,X8019778,X8100007,X7948109,X7966225,X8131438,X7892898,X7897119,X8165416,X8161615,X7920341,X8011220,X8172858,X8089652,X8037657,X7945536,X8033635,X8044927,X8030362,X7935855,X8076302,X8052624,X7946439,X7973384,X8139640,X8157684,X8042801,X7895192,X7959087,X7971862,X7994006,X8158890,X8116622,X8003560,X8067825,X7955231,X8055130,X8106401,X7928218,X7897860,X8051050,X8098822,X8037723,X7992722,X8138045,X8119515,X8138289,X8153876,X8018646,X8156309,X8035146,X7924908,X8003810,X8101366,X8040292,X8069827,X7895271,X7987048,X8148841,X8112998,X8067303,X8000482,X7976848,X8094056,X8105714,X7936307,X8086341,X8014037,X8171684,X8123446,X7952953,X7924230,X8122071,X8144505,X7937247,X8064415,X7998015,X8110783,X8031466,X8133504,X7977775,X8026579,X8094251,X7922737,X7974194,X8095562,X7977077,X8074131,X7893557,X7896667,X8024682,X8018114,X8158094,X7970864,X7990151,X8156247,X8018220,X8134036,X8064242,X8142821,X7901675,X7959880,X8107992,X8125919,X7894681,X7953150,X8149289,X7895712,X7915758,X8071989,X8068593,X7923628,X7906720,X8119782,X8150901,X8166104,X8003719,X8007537,X8162311,X8153937,X7926670,X8173349,X8046542,X8110631,X8152477,X7942091,X7895644,X8056489,X8082400,X8171105,X8006865,X8029870,X8098342,X8164853,X8093518,X8012220,X8133477,X8093643,X7990736,X7957186,X8094704,X8068231,X7946478,X8124262,X8163107,X7894476,X7984802,X8166876,X8095854,X7952795,X8106534,X8030753,X8048940,X8054154,X7907308,X8001014,X8160274,X8162777,X8172197,X8028058,X7977734,X7904463,X8097470,X8159670,X7894523,X8032371,X8157798,X8139031,X7937251,X7895078,X8077958,X7945896,X8044080,X8007550,X8093792,X8042530,X7892859,X8072941,X8131091,X8119529,X7929322,X8176986,X8049682,X8052932,X8118580,X7987099,X7895248,X8064686,X8015665,X7924842,X8093916,X8059748,X7995382,X7901858,X8074307,X7997582,X8086540,X7930380,X7896606,X7979357,X8092957,X8151679,X7976598,X7972733,X7899841,X7894896,X7901342,X8034696,X8150960,X8158380,X7996720,X7983987,X7919051,X8049137,X8100782,X8097146,X8086706,X8128099,X8169432,X7975901,X7948121,X8049075,X7898161,X7991186,X8094520,X7950012,X8162848,X8144931,X8018482,X8090314,X8128123,X7966135,X8074473,X8114245,X8079931,X8110562
1,70.096415,1,Trimester 1,3.468814,7.923509,5.405389,5.632717,3.716338,5.971333,8.679962,4.426433,9.680691,3.497062,6.96876,9.883485,8.112829,4.009254,8.431539,3.031228,4.994298,4.996646,3.910983,6.163396,2.412616,9.866863,12.4596,4.254755,4.125623,11.19945,4.495097,5.334154,9.686027,3.246825,4.471062,9.325964,6.531637,3.384113,5.649076,9.294806,11.38105,2.394167,8.216261,9.542706,4.872089,9.841742,4.180929,8.402801,4.704522,4.531557,5.813354,5.886787,3.92008,2.985035,6.35216,7.751726,6.670645,7.810167,6.190186,4.505926,3.160081,9.850165,5.568153,5.640656,4.334975,3.737818,3.960853,5.817028,9.527293,6.510382,4.462038,4.629889,4.967526,5.229645,4.873604,2.784057,8.597199,9.533955,4.627104,6.665169,4.661049,6.160396,6.160396,5.85739,6.152986,3.146127,5.682538,3.86417,3.958642,8.307251,4.107123,9.921854,8.95757,5.025226,2.673066,9.896095,4.550714,8.427799,2.814116,3.276614,6.137167,4.396756,4.077432,3.041893,4.813141,4.000027,4.178171,3.349154,9.635164,3.416576,2.895633,4.230933,5.251332,4.637816,4.034926,3.12158,4.258899,10.11294,10.36655,10.01453,3.261656,2.648753,7.600805,5.330246,5.330246,8.111234,5.183329,8.783786,3.143843,11.47605,2.709388,10.9453,2.741809,2.741809,8.474991,5.516868,9.02384,9.914217,4.336626,6.904681,8.646638,6.289052,5.885814,5.619986,7.883485,9.459381,9.797533,4.362697,5.462524,2.909713,6.339778,3.474011,4.483867,3.259758,4.40606,4.389324,9.92041,3.048573,9.666045,7.408432,3.885978,3.612362,9.08646,8.313457,3.361965,3.679379,3.821731,4.112375,4.777775,4.252694,7.112796,11.22447,3.246418,9.332449,4.902217,6.310737,5.845204,5.784114,4.212965,4.77237,3.20815,4.827188,5.614227,9.364753,5.488669,4.122594,4.72877,5.950983,4.678909,6.805601,5.208624,4.099867,6.251149,10.70545,9.571254,5.616983,5.045242,4.006146,9.902434,3.664072,5.217767,4.866551,8.9517,4.159053,4.861444,4.964448,2.777889,5.062432,10.33091,2.754199,3.095462,4.854808,4.000899,5.232262,8.378255,5.717396,5.723933,3.249743,3.479293,2.552943,3.23713,2.678825,4.454366,6.137376,4.204687,2.801672,5.006463,5.034555,8.112687,3.928829,5.165508,4.654452,3.677818,4.902723,9.522305,9.275096,5.658759,5.01986,10.31256,4.42255,3.432037,4.947159,4.578031,5.131647,2.566587,5.317084,5.344139,3.006349,4.691179,2.923106,9.147965,3.535076,3.462142,3.638099,10.59746,6.022447,5.191865,4.287442,3.32056,9.028712,3.85451,4.541437,4.336377,5.775486,3.970843,7.351366,5.706656,5.936604,5.411713,4.531303,3.036242,4.622549,3.241051,9.41117,3.334258,7.336986,5.070522,5.152531,4.402237,3.93005,3.92489,3.518817,3.062629,3.902908,5.126397,4.873848,11.66645,4.282819,3.960205,8.523144,8.577562,4.739006,3.030742,10.50067,4.462884,2.815828,5.195865,4.048047,2.486411,4.9115,4.534135,5.627768,10.70242,8.907108,3.711702,3.102832,3.073624,4.463139,5.080976,4.313992,8.352454,3.853392,2.718823,4.518203,3.304177,5.039526,8.755159,11.30676,3.469887,4.278328,3.617447,3.0971,12.22656,6.21423,6.547645,2.733157,3.410905,7.709841,7.731375,8.499413,4.202431,10.28703,6.254231,3.273342,6.386463,8.900647,3.871379,3.923696,8.998207,4.130039,3.766433,4.324728,6.239259,11.66628,8.428231,2.524396,2.524396,11.84091,4.778298,5.697718,5.73848,3.332502,6.30757,3.760302,3.437151,5.44878,9.566439,9.159518,3.336549,8.562037,4.352137,6.695478,8.394537,5.724286,8.203098,3.297105,4.231429,11.26447,4.653944,4.920448,9.463376,11.49277,11.49277,11.49277,6.141897,9.683911,10.07851,9.899126,2.766815,3.157827,5.593238,2.84251,4.349613,4.658288,4.630499,9.155853,5.698015,8.324276,11.57618,4.469663,4.322227,6.654354,9.119505,9.296804,3.706671,10.1695,5.680055,4.646229,4.765417,5.393605,4.172451,5.681617,3.942031,8.982342,2.576887,4.479832,4.678529,5.791328,3.020218,7.774039,4.882317,10.21717,5.186392,4.411397,9.284551,3.044983,8.451133,4.379617,2.932233,4.2033,4.105084,5.688198,8.283377,7.702822,4.653199,3.307594,2.927244,6.551555,5.454256,5.129873,4.344644,4.378396,9.605316,10.65019,3.788715,7.658317,4.846902,4.07269,3.383726,4.007022,9.42767,5.051437,7.13802,3.342686,8.826558,5.770236,3.523766,5.269076,5.16284,4.132108,5.532351,3.389773,9.67626,7.414778,4.176472,4.529063,3.468251,6.282804,8.912192,9.859988,4.545149,6.677639,6.847826,9.140535,8.84391,3.308698,3.573453,3.07779,10.68491,5.469045,4.569522,11.70921,3.19613,2.657432,3.984689,9.059047,8.702136,6.536329,10.41391,2.529225,4.757447,4.948967,4.222576,8.725481,10.53672,2.860569,5.914041,10.61649,5.571383,2.905218,8.910345,4.829244,5.048281,5.048281,5.430006,5.500751,4.467015,3.053686,4.125184,3.897563,4.496948,3.824059,10.57674,4.946779,5.259719,4.714052,4.362697,4.658709,5.190127,9.100207,4.749496,9.294236,4.438439,5.277548,8.92934,7.673333,8.592732,7.451262,6.290148,4.324795,3.476933,8.390301,4.867151,4.648949,4.173086,6.438616,4.662243,10.74097,10.74097,10.74097,2.969151,7.606491,5.234465,5.4621,6.689643,5.473086,5.623343,11.18629,5.091262,8.827884,6.495767,4.364617,9.408205,4.466173,2.675469,4.959931,2.845466,9.588282,5.19119,9.407056,11.47539,3.483547,6.802844,5.442245,3.713209,10.5667,8.374005,3.618147,5.308197,3.815493,3.099628,3.099628,5.459405,9.092931,4.409421,6.233996,4.621125,11.38798,10.77397,10.65278,3.158859,4.963592,2.784013,5.176116,5.621512,5.921982,8.794882,3.744737,6.063542,3.805722,9.372196,2.874762,6.794893,4.430786,7.842465,4.900787,4.246153,8.517834,5.112354,7.271729,9.421679,4.986411,2.52187,9.19059,3.474125,3.456599,6.112433,8.810446,9.054707,2.714326,9.825953,4.466578,3.395357,2.87522,2.535109,5.315815,5.979913,5.759821,4.890303,4.302205,8.281672,6.010299,4.235825,9.964172,4.761695,5.325284,4.175225,5.640798,3.258885,4.943382,5.65996,4.860374,6.889282,9.671027,3.805789,3.144515,7.925868,8.91767,4.094402,5.698306,6.156431,4.394978,8.471337,5.0595,2.818123,4.81272,5.599604,3.737296,3.804636,4.87046,4.703882,5.028141,5.177421,5.303748,9.41574,3.872091,2.749066,4.437442,3.80104,4.303041,3.358739,3.761933,5.030777,3.554445,3.327936,2.82832,11.57347,6.434865,3.922186,2.683879,5.601716,9.560775,3.521545,4.787055,7.679238,8.024866,4.010179,10.55683,9.432677,3.264058,8.833611,5.923292,3.04163,5.869266,6.686028,3.446221,5.131713,4.715068,4.906771,7.186001,10.56234,3.644715,5.197045,2.298796,4.876528,2.987295,8.764236,4.328118,5.058692,5.434647,4.764667,3.822231,4.261084,9.017092,9.529246,3.679753,4.56859,3.142758,5.50793,5.271771,2.576984,8.300461,5.637491,9.206062,12.26464,4.801142,5.333127,7.862858,8.924178,5.240646,8.414146,4.430504,10.7424,3.541179,4.743565,6.839467,5.363016,4.767092,2.485218,4.095295,9.636972,3.755865,5.417191,3.609939,10.03256,4.885312,5.436157,2.930945,2.987881,2.781249,4.821128,4.134971,6.071374,4.81024,4.394097,4.794525,4.258605,7.332716,6.096758,9.961193,10.18915,4.278056,7.432054,8.271132,3.273374,5.449178,3.716282,10.29601,8.932586,4.721603,8.23517,3.754517,8.130093,5.427095,2.659589,5.298882,2.607352,3.495041,3.782066,3.981815,4.817245,7.003478,2.756038,6.034509,7.670183,6.526407,4.125829,3.751303,3.668477,2.755589,3.734837,4.039048,2.936179,5.95723,4.575401,4.587747,5.590659,6.222627,4.078929,7.681652,3.429861,3.65333,5.240851,6.106729,8.261122,4.969704,10.04151,5.079195,4.793432,6.073896,4.282172,4.469872,7.201169,3.797006,4.245828,3.997268,4.28343,10.48517,9.579368,4.134394,4.27677,3.672761,10.90666,3.822614,4.048042,10.15105,3.096165,4.32099,5.870023,4.591553,5.956136,3.688634,4.559358,5.172586,8.419001,3.52447,8.764864,3.81137,3.059205,3.583853,2.312797,5.090852,9.141647,3.4028,3.220369,5.253474,5.06148,9.876434,8.697974,3.662353,6.38637,10.64797,5.636791,4.287402,3.405381,4.565078
1,72.81505,1,Trimester 2,3.634069,6.608219,5.55558,5.676445,3.742629,6.542967,8.814837,4.363238,9.245842,3.610151,6.901919,10.28226,7.503611,4.552963,7.743738,3.363447,5.058199,4.828147,3.728437,6.1981,2.686983,8.633197,11.77599,4.268811,4.304342,10.63895,4.413886,5.432673,9.976461,3.372805,4.708811,9.502993,6.457267,3.504687,5.208598,8.694507,10.46084,2.513902,8.630232,9.501674,5.413018,9.260123,4.408881,8.317744,4.848904,4.667332,6.157598,6.091408,4.002694,3.050344,6.446773,6.517834,7.317331,6.528223,6.390913,4.624784,3.1092,9.397586,5.74478,5.632107,4.500265,3.84195,4.342141,5.703576,8.788691,7.027515,4.543971,4.998292,5.108582,5.45311,5.091273,2.787114,7.785538,9.264105,4.637018,7.056225,4.656762,7.097402,7.097402,6.274977,6.274324,3.426074,5.605198,3.881504,4.180903,8.974534,4.282528,9.152191,9.103647,5.403502,2.753065,9.496972,4.759349,8.393279,2.893594,3.765426,6.00708,4.133724,4.664902,3.024383,4.847685,3.965372,4.018723,3.578482,9.831633,3.543626,3.296134,4.306889,5.287077,5.073963,3.872185,3.274263,4.308218,10.23049,10.26677,9.286609,3.29847,2.82571,7.647352,5.722509,5.722509,7.250481,5.027298,7.756039,3.369833,11.08236,2.987278,10.17344,2.858891,2.858891,8.262232,5.329774,9.263796,10.05091,4.908074,6.740104,8.665339,6.405508,5.755134,6.075769,8.786582,9.102643,9.018938,4.468757,5.855355,2.71224,6.466015,3.550605,4.578856,3.272352,4.570649,4.563145,10.29401,3.274362,9.769979,7.630345,3.690051,3.900947,9.518145,7.676749,3.593477,3.761005,4.360086,4.057895,4.603432,4.193945,7.383764,10.3271,3.485088,8.579266,5.247291,6.655576,5.893977,5.985514,4.413221,4.836655,3.266716,5.104753,5.617277,9.083863,6.043697,4.059038,4.840204,5.958897,4.849252,6.263041,5.442793,3.88665,6.396655,9.871444,9.013899,6.068991,5.121344,4.219039,9.776443,3.881428,5.35441,5.090529,8.300993,4.140525,4.968417,5.00351,2.789883,5.556043,9.754152,3.082186,3.109492,4.85767,4.190289,5.634626,9.214793,6.095521,5.813842,3.085312,3.32046,2.530974,3.311035,3.141671,4.700768,6.166658,4.405903,3.041861,5.527246,5.306985,8.720641,3.729128,5.244872,4.810876,3.500038,5.063242,9.56312,8.748238,5.802565,4.865449,9.665159,4.874447,3.496126,4.713651,4.55249,5.397605,2.614906,5.848149,5.910703,3.07812,4.4781,2.7809,8.887331,3.767264,3.520655,3.620408,10.05129,6.233563,5.11524,4.289993,3.401462,9.706211,3.701923,4.543783,4.412096,6.002443,4.290423,6.294586,5.861533,6.106176,5.623907,4.56501,2.855354,4.288427,3.341189,9.661979,3.438127,8.011379,5.116777,5.616653,4.495486,4.008924,3.946195,3.623734,3.283803,4.119125,5.590398,5.098819,11.87644,4.294992,4.013236,8.970492,7.826534,4.954925,3.112423,9.93205,4.45914,3.009891,5.571211,4.136106,2.7224,5.246161,4.481853,5.7023,9.01619,9.340067,3.872923,3.535483,3.226222,4.682032,5.016769,4.915597,8.119075,3.90153,2.823758,4.52277,4.067382,5.258996,8.758745,10.52528,3.260435,3.953798,3.649266,3.132359,11.85856,6.524872,6.2248,3.017706,3.68751,8.182656,6.870688,8.326386,4.125646,9.687981,6.688752,3.430213,6.613712,7.611738,4.416897,4.010073,8.832561,4.237035,3.735196,4.086516,4.105923,11.21281,8.333196,2.60306,2.60306,12.0015,4.993464,5.808433,5.7844,3.29798,5.972413,3.688372,3.773965,6.086121,9.136486,8.963042,3.400374,7.897356,4.393207,6.749832,7.826778,5.931383,8.968534,2.872753,4.1213,10.89453,4.331919,4.792656,9.356879,11.43204,11.43204,11.43204,5.955926,9.709324,9.344244,10.23204,2.730739,3.43809,5.602179,2.757813,4.677867,4.852402,4.950299,8.967424,6.159739,8.004741,11.97522,4.403692,4.283166,6.771675,8.886063,8.70531,3.875902,10.86231,6.136638,4.977469,5.21832,5.781652,4.372539,5.956436,4.002713,7.922915,2.68705,4.497217,4.519876,5.637171,3.036017,7.372714,5.104084,10.58577,5.989441,4.727186,8.976033,3.191905,7.402394,4.405329,2.969666,4.255252,4.377995,5.969366,9.03652,7.725784,4.646342,3.693033,3.102371,6.603731,5.435517,5.358098,4.435215,4.260109,9.721619,11.31816,4.521029,7.952785,5.046861,4.10222,3.587319,3.856754,9.671907,5.242682,6.860192,3.557445,7.964636,6.157464,3.588888,5.565186,5.465923,4.026795,5.353285,3.116277,8.00407,7.348316,4.112005,4.599042,3.657594,6.268018,8.728694,9.413649,4.43303,7.028774,7.559636,8.820786,7.75701,3.88995,3.548196,2.9692,10.46662,5.555293,4.259212,11.94741,3.21776,2.854354,4.05086,8.212649,8.495649,6.503812,10.12124,2.403356,4.769171,4.939585,4.284385,7.762865,10.26031,3.334717,5.754891,10.19001,5.964615,2.921828,8.568893,4.94565,4.988585,4.988585,5.552706,5.596608,4.626475,3.279518,4.253495,4.167816,4.491078,3.789008,10.36441,5.181988,5.115795,4.945393,4.672472,4.702098,5.683164,9.677395,4.710602,9.741025,4.319291,5.563033,9.298044,8.240474,8.166971,7.781773,6.285382,4.49592,3.560441,7.47924,5.084039,4.807222,4.302225,7.201516,5.016225,10.66644,10.66644,10.66644,3.519843,7.590213,4.839267,5.470798,6.695523,6.054144,5.874234,11.57736,5.088398,7.650181,6.657282,4.499824,8.870828,4.655893,2.608918,5.450263,3.044172,9.400826,5.565416,8.75974,10.9779,3.151712,6.892645,5.459007,3.645491,10.3011,7.063525,3.717973,5.367619,3.828389,3.541835,3.541835,5.673074,8.209206,4.375197,6.472221,4.953701,12.34857,9.909432,10.10631,3.601195,5.180128,2.889355,5.162759,5.849999,5.807276,8.523467,3.801188,6.110016,3.231058,9.854187,3.139515,6.537462,4.859591,6.241975,5.02437,3.89315,7.411306,4.935846,7.682768,9.512764,5.090409,2.872204,9.351923,3.575375,3.418046,6.406282,8.772913,9.04882,2.795712,9.794864,4.170624,3.280458,2.910701,2.565507,4.66044,6.867152,6.19924,5.261118,4.074222,7.020124,6.142044,4.331132,10.42677,4.769749,5.735695,4.221988,5.593167,3.290423,5.379905,5.976968,4.933007,7.3341,9.491391,3.925131,3.32712,7.445888,8.521091,4.425168,5.514961,5.83653,4.477695,7.726207,5.255149,2.814171,4.879601,5.47552,3.31946,3.915706,4.884229,5.052878,5.201566,5.350645,5.277751,10.20412,4.024257,2.7554,4.626426,4.133707,4.424083,3.554305,3.929756,5.271705,3.46602,3.605089,3.026723,11.74598,6.586625,3.92181,2.806439,5.218776,8.56978,3.879067,4.864812,6.349698,7.309602,3.980124,9.993187,9.016229,3.376922,8.235472,6.234714,2.918558,5.844582,6.795013,3.161182,5.095674,4.687423,5.087976,6.759455,9.70565,4.82342,5.52116,2.700952,5.109776,3.169519,7.994122,4.378628,6.048817,5.559987,5.063507,3.958493,4.322175,8.148643,10.02183,3.680855,4.57007,3.050182,5.786988,5.412724,3.12034,7.729292,5.676438,9.712353,12.04641,5.377348,5.2128,7.848014,8.739704,5.261359,7.832997,4.328302,10.84262,3.50041,4.636921,6.44445,5.173265,4.99577,2.75073,4.204849,10.08755,4.043449,5.305104,4.059468,9.912433,5.015559,5.667623,3.023207,3.716345,2.885866,4.61285,4.251562,5.911376,4.782704,4.410119,4.71547,4.354796,7.735145,6.253438,10.04627,9.634057,4.355277,7.457367,7.223725,2.865579,5.749279,3.894502,9.583935,9.311091,5.680179,8.388346,3.949729,8.452139,5.556288,2.625226,5.121153,2.495649,3.683487,3.734781,4.093191,5.116723,7.433371,2.919021,6.214087,7.584165,7.177487,3.93934,3.708177,3.756728,2.897739,3.558922,4.076213,2.737092,5.77867,4.608411,4.616622,6.187602,6.294474,4.534433,7.04866,3.768727,3.558553,5.608604,6.093446,8.220284,5.117985,10.27838,5.278809,4.79724,6.345428,4.098763,4.708761,7.808845,3.896887,4.191933,4.196214,4.359921,10.47993,10.07161,4.475318,4.198703,3.65359,10.67486,3.531602,4.236569,8.972404,3.356498,4.217063,6.145105,4.979948,5.798461,3.809254,4.444323,5.318098,8.371392,3.531959,8.224768,3.58462,3.22441,3.127665,2.495624,5.214958,8.933578,3.449655,3.426696,5.163447,4.992378,9.02478,9.007133,3.70842,4.771801,10.39425,5.657093,4.784257,3.454898,4.627602
